ProviderID,ProviderFirstName,ProviderMiddleInitial,ProviderLastName,ProviderNameSuffix,ProviderType,ProviderGender,ProviderRaceEthnicity,ProviderDOB,ProviderAge,ProviderNPI
366cf19b-acd7-4840-b58e-cb0d48dd26d4,Catherine,W,Wheeler,Jr.,Cardiologist,Female,Asian,1965-12-25,60,2798195371
be1f8b8f-e39e-4672-bb86-88c9b511ceb9,Carrie,O,Green,PhD,Dentist,Male,White,1987-08-09,38,2817080544
2b342600-f375-40cf-a033-eecfa2bccec7,Juan,B,Roman,None,Dentist,Female,Native American,1980-03-24,45,7004456983
e654ded6-e411-465f-aed8-861a8c313c49,Sierra,T,Bryant,Sr.,Pediatrician,Other,White,1968-06-06,57,1492786930
ff1caf99-5456-46c1-bd4b-8c3d1d7caaeb,Bryce,K,Bennett,MD,Dentist,Female,White,1989-12-26,36,4066418880
4a9d107a-704c-4248-8ad7-f2cc4e9134db,Tim,W,Smith,II,Pediatrician,Other,White,1956-03-20,69,4799286228
117108b3-3f5b-4889-8f19-9f5ccd76b768,Anthony,I,Taylor,III,Cardiologist,Female,Asian,1987-11-12,38,8693838109
a646862b-4b08-4422-9014-7798b3e0be68,Steven,D,Sellers,III,Dentist,Male,Native American,1995-07-27,30,8507802716
991a1253-0997-487a-a49d-13a09c295ebb,Paula,M,Phillips,Jr.,Pediatrician,Female,Asian,1955-05-24,70,7294263532
38edd323-57d5-4a0b-ad1c-b796f2df151a,Laura,K,Perez,PhD,Neurologist,Female,White,1957-05-24,68,7834837228
00d31c07-7208-4406-8c44-029935e2593e,Michelle,K,Carpenter,PhD,Pediatrician,Other,Other,1997-03-08,28,4231214738
